recvTime,entityId,entityType,refDevice,location,status
2025-02-27 19:29:41+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 19:31:14+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 19:31:15+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 19:31:36+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 19:31:55+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 19:32:27+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 19:32:31+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 19:32:35+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 19:32:36+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 19:35:07+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 19:35:09+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 19:35:36+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 19:35:39+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 19:35:45+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 19:35:46+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 19:39:31+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 19:39:32+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 19:39:45+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 19:39:46+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 19:41:47+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 19:42:11+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 19:42:46+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 19:42:47+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 19:46:11+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 19:46:12+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 19:48:31+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 19:48:34+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 19:49:46+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 19:49:47+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 19:50:30+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 19:50:36+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 20:01:28+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 20:01:29+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 20:01:32+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 20:01:33+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 20:07:20+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 20:07:22+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 20:09:14+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 20:09:35+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 20:09:43+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 20:09:44+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 20:14:18+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 20:14:30+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 20:19:49+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 20:19:51+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 20:24:02+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 20:24:10+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 20:26:20+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 20:26:21+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 20:27:28+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 20:27:29+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 20:30:32+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 20:30:34+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 20:31:41+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 20:31:55+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 20:33:43+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 20:33:47+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 20:36:28+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 20:36:47+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 20:47:25+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 20:47:51+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 20:47:58+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 20:49:18+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 20:49:29+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 20:50:29+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 20:50:30+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 20:52:38+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 20:52:47+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 20:56:14+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 20:56:16+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 20:57:12+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 20:57:13+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 20:57:55+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 20:57:56+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 21:02:42+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 21:02:45+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 21:04:19+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 21:04:21+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 21:04:48+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 21:04:52+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 21:05:27+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 21:05:28+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 21:05:31+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 21:05:44+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 21:11:36+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 21:11:41+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 21:12:24+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 21:12:26+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 21:12:49+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 21:12:54+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 21:15:00+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 21:15:06+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 21:16:02+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 21:16:05+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 21:16:44+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 21:16:48+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 21:16:52+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 21:16:53+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 21:18:09+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 21:18:10+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 21:18:38+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 21:18:39+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 21:19:53+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 21:19:54+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 21:25:26+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 21:25:27+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 21:34:28+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 21:34:38+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 21:39:23+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 21:39:24+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 21:39:26+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 21:39:29+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 21:41:02+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 21:41:03+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 21:41:17+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 21:41:29+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 21:55:22+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 21:55:26+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 22:04:07+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 22:04:09+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 22:04:17+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 22:04:31+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 22:20:05+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 22:20:07+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 22:21:19+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 22:21:27+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 22:24:33+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 22:24:46+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 22:29:36+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
2025-02-27 22:29:46+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",occupied
2025-02-27 22:32:00+00:00,urn:ngsi-ld:ParkingSpot:0008,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648379313,40.632476323]}",free
